,Total_job,Posted_date,Country_name,Job_type,Website,Total
372,"
                    หน้า 1 ของ 17 งาน",2/27/21,Thailand,Accounting,Indeed,17
373,"
                    Página 1 de 19 empleos",2/26/21,Ecuador,Accounting,Indeed,19
374,"
                    Page 1 of 19 jobs",2/27/21,New Zealand,Accounting,Indeed,19
375,"
                    Página 1 de 19 empleos",2/27/21,Argentina,Accounting,Indeed,19
376,"
                    23 munka 1 oldala",2/26/21,Hungary,Accounting,Indeed,23
377,"
                    Página 1 de 34 ofertas",2/25/21,Portugal,Accounting,Indeed,34
378,"
                    Pagina 1 van 38 vacatures",2/25/21,Belgium,Auto Service,Indeed,38
379,"
                    Page 1 of 52 jobs",2/25/21,Australia,Auto Service,Indeed,52
380,"
                    Página 1 de 72 vagas",2/25/21,Brazil,Auto Service,Indeed,72
381,"
                    Page 1 of 81 jobs",2/25/21,India,Auto Service,Indeed,81
382,"
                    Seite 1 von 102 Jobs",2/25/21,Austria,Auto Service,Indeed,102
383,"
                    Page 1 of 224 jobs",2/25/21,United Kingdom,Auto Service,Indeed,224
384,"
                    Page 1 of 415 jobs",2/25/21,Canada,Auto Service,Indeed,415
385,"
                    Seite 1 von 975 Jobs",2/25/21,Germany,Auto Service,Indeed,975
386,"
                    Page 1 of 33 jobs",2/26/21,Australia,Auto Service,Indeed,33
387,"
                    Page 1 of 207 jobs",2/26/21,United Kingdom,Auto Service,Indeed,207
388,"
                    Page 1 of 313 jobs",2/26/21,Canada,Auto Service,Indeed,313
389,"
                    Página 1 de 51 vagas",2/26/21,Brazil,Auto Service,Indeed,51
390,"
                    Seite 1 von 150 Jobs",2/26/21,Switzerland,Auto Service,Indeed,150
391,"
                    Page 1 de 222 emplois",2/26/21,France,Auto Service,Indeed,222
392,"
                    Pagina 1 di 202 offerte",2/26/21,Italy,Auto Service,Indeed,202
393,"
                    Página 1 de 172 empleos",2/26/21,Mexico,Auto Service,Indeed,172
394,"
                    Pagina 1 din 70 de locuri de muncă",2/26/21,Romania,Auto Service,Indeed,70
395,"
                    求人検索結果 74 件中 1 ページ目",2/26/21,Japan,Auto Service,Indeed,74
396,"
                    Page 1 of 22 jobs",2/27/21,Australia,Auto Service,Indeed,22
397,"
                    Page 1 of 143 jobs",2/27/21,United Kingdom,Auto Service,Indeed,143
398,"
                    Page 1 of 188 jobs",2/27/21,Canada,Auto Service,Indeed,188
399,"
                    Seite 1 von 51 Jobs",2/27/21,Austria,Auto Service,Indeed,51
400,"
                    Seite 1 von 751 Jobs",2/27/21,Germany,Auto Service,Indeed,751
401,"
                    Página 1 de 38 vagas",2/27/21,Brazil,Auto Service,Indeed,38
402,"
                    หน้า 1 ของ 31 งาน",2/27/21,Thailand,Auto Service,Indeed,31
403,"
                    Pagina 1 din 59 de locuri de muncă",2/27/21,Romania,Auto Service,Indeed,59
404,"
                    求人検索結果 69 件中 1 ページ目",2/27/21,Japan,Auto Service,Indeed,69
405,"
                    Page 1 de 127 emplois",2/27/21,France,Auto Service,Indeed,127
406,"
                    Seite 1 von 142 Jobs",2/27/21,Switzerland,Auto Service,Indeed,142
407,"
                    Página 1 de 155 empleos",2/27/21,Mexico,Auto Service,Indeed,155
408,"
                    Pagina 1 di 163 offerte",2/27/21,Italy,Auto Service,Indeed,163
409,0,2/25/21,Kuwait,Auto Service,Indeed,0
410,0,2/25/21,Luxembourg,Auto Service,Indeed,0
411,0,2/25/21,Indonesia,Auto Service,Indeed,0
412,0,2/26/21,Kuwait,Auto Service,Indeed,0
413,0,2/26/21,India,Auto Service,Indeed,0
414,0,2/26/21,Indonesia,Auto Service,Indeed,0
415,0,2/26/21,Austria,Auto Service,Indeed,0
416,0,2/26/21,Germany,Auto Service,Indeed,0
417,0,2/26/21,Belgium,Auto Service,Indeed,0
418,0,2/26/21,Portugal,Auto Service,Indeed,0
419,0,2/26/21,Czech Republic,Auto Service,Indeed,0
420,0,2/26/21,Denmark,Auto Service,Indeed,0
421,0,2/26/21,Ecuador,Auto Service,Indeed,0
422,0,2/26/21,Egypt,Auto Service,Indeed,0
423,0,2/26/21,Finland,Auto Service,Indeed,0
424,0,2/26/21,Hungary,Auto Service,Indeed,0
425,0,2/26/21,Greece,Auto Service,Indeed,0
426,0,2/26/21,Norway,Auto Service,Indeed,0
427,0,2/26/21,Peru,Auto Service,Indeed,0
428,0,2/26/21,Costa Rica,Auto Service,Indeed,0
429,0,2/26/21,Sweden,Auto Service,Indeed,0
430,0,2/26/21,Venezuela,Auto Service,Indeed,0
431,0,2/27/21,Saudi Arabia,Auto Service,Indeed,0
432,0,2/27/21,Nigeria,Auto Service,Indeed,0
433,0,2/27/21,Kuwait,Auto Service,Indeed,0
434,0,2/27/21,Indonesia,Auto Service,Indeed,0
435,0,2/27/21,Argentina,Auto Service,Indeed,0
436,0,2/27/21,Czech Republic,Auto Service,Indeed,0
437,0,2/27/21,Denmark,Auto Service,Indeed,0
438,0,2/27/21,Ecuador,Auto Service,Indeed,0
439,0,2/27/21,Egypt,Auto Service,Indeed,0
440,0,2/27/21,Finland,Auto Service,Indeed,0
441,0,2/27/21,Hungary,Auto Service,Indeed,0
442,0,2/27/21,Greece,Auto Service,Indeed,0
443,0,2/27/21,Norway,Auto Service,Indeed,0
444,0,2/27/21,Costa Rica,Auto Service,Indeed,0
445,0,2/27/21,Sweden,Auto Service,Indeed,0
446,0,2/27/21,Uruguay,Auto Service,Indeed,0
447,0,2/27/21,Venezuela,Auto Service,Indeed,0
448,"
                    Page 1 of 1 jobs",2/25/21,Nigeria,Auto Service,Indeed,1
449,"
                    Page 1 de 1 emplois",2/26/21,Luxembourg,Auto Service,Indeed,1
450,"
                    Página 1 de 1 empleos",2/26/21,Argentina,Auto Service,Indeed,1
451,"
                    1페이지 결과 28건",2/26/21,Korea,Auto Service,Indeed,1
452,"
                    Страница 1 из 1 600 вакансий",2/26/21,Russia,Auto Service,Indeed,1
453,"
                    Page 1 of 1 jobs",2/27/21,Ireland,Auto Service,Indeed,1
454,"
                    Page 1 of 1 jobs",2/27/21,New Zealand,Auto Service,Indeed,1
455,"
                    Page 1 de 1 emplois",2/27/21,Luxembourg,Auto Service,Indeed,1
456,"
                    Página 1 de 1 empleos",2/27/21,Peru,Auto Service,Indeed,1
457,"
                    Página 1 de 1 empleos",2/27/21,Spain,Auto Service,Indeed,1
458,"
                    1페이지 결과 37건",2/27/21,Korea,Auto Service,Indeed,1
459,"
                    Страница 1 из 1 506 вакансий",2/27/21,Russia,Auto Service,Indeed,1
460,"
                    صفحة 1 من 2 وظائف",2/25/21,Saudi Arabia,Auto Service,Indeed,2
461,"
                    Page 1 of 2 jobs",2/26/21,Nigeria,Auto Service,Indeed,2
462,"
                    Page 1 of 2 jobs",2/26/21,Ireland,Auto Service,Indeed,2
463,"
                    Page 1 of 2 jobs",2/26/21,Pakistan,Auto Service,Indeed,2
464,"
                    صفحة 1 من 2 وظائف",2/26/21,Saudi Arabia,Auto Service,Indeed,2
465,"
                    Página 1 de 2 empleos",2/26/21,Uruguay,Auto Service,Indeed,2
466,"
                    Page 1 of 2 jobs",2/27/21,Pakistan,Auto Service,Indeed,2
467,"
                    Página 1 de 2 ofertas",2/27/21,Portugal,Auto Service,Indeed,2
468,"
                    Página 1 de 2 empleos",2/27/21,Columbia,Auto Service,Indeed,2
469,"
                    Page 1 of 3 jobs",2/25/21,Pakistan,Auto Service,Indeed,3
470,"
                    Page 1 of 3 jobs",2/25/21,New Zealand,Auto Service,Indeed,3
471,"
                    Page 1 of 3 jobs",2/25/21,Malaysia,Auto Service,Indeed,3
472,"
                    Page 1 of 3 jobs",2/27/21,Hong Kong,Auto Service,Indeed,3
473,"
                    Page 1 of 4 jobs",2/25/21,Hong Kong,Auto Service,Indeed,4
474,"
                    Page 1 of 4 jobs",2/25/21,South Africa,Auto Service,Indeed,4
475,"
                    Page 1 of 4 jobs",2/25/21,Philippines,Auto Service,Indeed,4
476,"
                    Página 1 de 4 empleos",2/25/21,Argentina,Auto Service,Indeed,4
477,"
                    Página 1 de 4 ofertas",2/25/21,Portugal,Auto Service,Indeed,4
478,"
                    第 1 頁、共 4 個職缺",2/27/21,Taiwan,Auto Service,Indeed,4
479,"
                    Page 1 of 5 jobs",2/26/21,New Zealand,Auto Service,Indeed,5
480,"
                    Page 1 de 5 emplois",2/26/21,Morocco,Auto Service,Indeed,5
481,"
                    Página 1 de 5 empleos",2/26/21,Columbia,Auto Service,Indeed,5
482,"
                    Page 1 of 5 jobs",2/27/21,Singapore,Auto Service,Indeed,5
483,"
                    Page 1 of 5 jobs",2/27/21,South Africa,Auto Service,Indeed,5
484,"
                    Page 1 of 5 jobs",2/27/21,Malaysia,Auto Service,Indeed,5
485,"
                    Page 1 of 5 jobs",2/27/21,Philippines,Auto Service,Indeed,5
486,"
                    Page 1 de 5 emplois",2/27/21,Morocco,Auto Service,Indeed,5
487,"
                    Page 1 of 6 jobs",2/25/21,Ireland,Auto Service,Indeed,6
488,"
                    Página 1 de 6 empleos",2/25/21,Chile,Auto Service,Indeed,6
489,"
                    Page 1 of 6 jobs",2/26/21,Hong Kong,Auto Service,Indeed,6
490,"
                    Page 1 of 6 jobs",2/26/21,South Africa,Auto Service,Indeed,6
491,"
                    Page 1 of 6 jobs",2/26/21,Philippines,Auto Service,Indeed,6
492,"
                    Página 1 de 6 empleos",2/27/21,Chile,Auto Service,Indeed,6
493,"
                    Page 1 of 7 jobs",2/26/21,Malaysia,Auto Service,Indeed,7
494,"
                    Página 1 de 7 empleos",2/26/21,Spain,Auto Service,Indeed,7
495,"
                    Pagina 1 van 8 vacatures",2/27/21,Belgium,Auto Service,Indeed,8
496,"
                    Page 1 of 11 jobs",2/25/21,Singapore,Auto Service,Indeed,11
497,"
                    Página 1 de 11 empleos",2/26/21,Chile,Auto Service,Indeed,11
498,"
                    第 1 頁、共 11 個職缺",2/26/21,Taiwan,Auto Service,Indeed,11
499,"
                    11个工作，第1页",2/27/21,China,Auto Service,Indeed,11
500,"
                    12个工作，第1页",2/26/21,China,Auto Service,Indeed,12
501,"
                    Page 1 of 13 jobs",2/26/21,Singapore,Auto Service,Indeed,13
502,"
                    หน้า 1 ของ 14 งาน",2/26/21,Thailand,Auto Service,Indeed,14
503,"
                    Page 1 of 40 jobs",2/27/21,India,Auto Service,Indeed,40
504,"
                    Page 1 de 90 emplois",2/25/21,Luxembourg,Communication,Indeed,90
505,"
                    صفحة 1 من 92 وظائف",2/25/21,Saudi Arabia,Communication,Indeed,92
506,"
                    Halaman 1 dari 106 lowongan",2/25/21,Indonesia,Communication,Indeed,106
507,"
                    Page 1 of 111 jobs",2/25/21,Australia,Communication,Indeed,111
508,"
                    Página 1 de 114 empleos",2/25/21,Chile,Communication,Indeed,114
509,"
                    Página 1 de 131 empleos",2/25/21,Argentina,Communication,Indeed,131
510,"
                    Page 1 of 163 jobs",2/25/21,Nigeria,Communication,Indeed,163
511,"
                    Page 1 of 203 jobs",2/25/21,India,Communication,Indeed,203
512,"
                    Page 1 of 288 jobs",2/25/21,Canada,Communication,Indeed,288
513,"
                    Seite 1 von 319 Jobs",2/25/21,Germany,Communication,Indeed,319
514,"
                    Page 1 of 337 jobs",2/25/21,Pakistan,Communication,Indeed,337
515,"
                    Página 1 de 339 ofertas",2/25/21,Portugal,Communication,Indeed,339
516,"
                    Page 1 of 402 jobs",2/25/21,United Kingdom,Communication,Indeed,402
517,"
                    Page 1 of 697 jobs",2/25/21,Malaysia,Communication,Indeed,697
518,"
                    Page 1 of 713 jobs",2/25/21,New Zealand,Communication,Indeed,713
519,"
                    Page 1 of 722 jobs",2/25/21,South Africa,Communication,Indeed,722
520,"
                    Seite 1 von 855 Jobs",2/25/21,Austria,Communication,Indeed,855
521,"
                    Page 1 of 874 jobs",2/25/21,Ireland,Communication,Indeed,874
522,"
                    Page 1 of 992 jobs",2/25/21,Hong Kong,Communication,Indeed,992
523,"
                    Page 1 of 29 jobs",2/26/21,Kuwait,Communication,Indeed,29
524,"
                    Page 1 of 136 jobs",2/26/21,Australia,Communication,Indeed,136
525,"
                    Page 1 of 241 jobs",2/26/21,Canada,Communication,Indeed,241
526,"
                    Page 1 of 264 jobs",2/26/21,Nigeria,Communication,Indeed,264
527,"
                    Page 1 of 377 jobs",2/26/21,Pakistan,Communication,Indeed,377
528,"
                    Page 1 of 389 jobs",2/26/21,United Kingdom,Communication,Indeed,389
529,"
                    Page 1 of 622 jobs",2/26/21,New Zealand,Communication,Indeed,622
530,"
                    Page 1 of 758 jobs",2/26/21,South Africa,Communication,Indeed,758
531,"
                    Page 1 of 828 jobs",2/26/21,Malaysia,Communication,Indeed,828
532,"
                    Page 1 of 859 jobs",2/26/21,Ireland,Communication,Indeed,859
533,"
                    Page 1 of 995 jobs",2/26/21,Philippines,Communication,Indeed,995
534,"
                    Page 1 de 92 emplois",2/26/21,Luxembourg,Communication,Indeed,92
535,"
                    Página 1 de 89 empleos",2/26/21,Argentina,Communication,Indeed,89
536,"
                    Página 1 de 104 empleos",2/26/21,Chile,Communication,Indeed,104
537,"
                    Halaman 1 dari 91 lowongan",2/26/21,Indonesia,Communication,Indeed,91
538,"
                    صفحة 1 من 115 وظائف",2/26/21,Saudi Arabia,Communication,Indeed,115
539,"
                    50 munka 1 oldala",2/26/21,Hungary,Communication,Indeed,50
540,"
                    Seite 1 von 528 Jobs",2/26/21,Switzerland,Communication,Indeed,528
541,"
                    105个工作，第1页",2/26/21,China,Communication,Indeed,105
542,"
                    Pagina 1 di 298 offerte",2/26/21,Italy,Communication,Indeed,298
543,"
                    Página 1 de 22 empleos",2/26/21,Costa Rica,Communication,Indeed,22
544,"
                    Página 1 de 93 empleos",2/26/21,Peru,Communication,Indeed,93
545,"
                    Página 1 de 140 empleos",2/26/21,Columbia,Communication,Indeed,140
546,"
                    Página 1 de 276 empleos",2/26/21,Spain,Communication,Indeed,276
547,"
                    Página 1 de 749 empleos",2/26/21,Mexico,Communication,Indeed,749
548,"
                    第 1 頁、共 28 個職缺",2/26/21,Taiwan,Communication,Indeed,28
549,"
                    求人検索結果 16,624 件中 1 ページ目",2/26/21,Japan,Communication,Indeed,16624
550,"
                    Σελίδα 1 από 144 θέσεις εργασίας",2/26/21,Greece,Communication,Indeed,144
551,"
                    Page 1 of 75 jobs",2/27/21,Australia,Communication,Indeed,75
552,"
                    Page 1 of 108 jobs",2/27/21,Nigeria,Communication,Indeed,108
553,"
                    Page 1 of 121 jobs",2/27/21,India,Communication,Indeed,121
554,"
                    Page 1 of 206 jobs",2/27/21,Canada,Communication,Indeed,206
555,"
                    Page 1 of 222 jobs",2/27/21,United Kingdom,Communication,Indeed,222
556,"
                    Page 1 of 267 jobs",2/27/21,Pakistan,Communication,Indeed,267
557,"
                    Page 1 of 270 jobs",2/27/21,New Zealand,Communication,Indeed,270
558,"
                    Page 1 of 494 jobs",2/27/21,Malaysia,Communication,Indeed,494
559,"
                    Page 1 of 498 jobs",2/27/21,South Africa,Communication,Indeed,498
560,"
                    Page 1 of 571 jobs",2/27/21,Ireland,Communication,Indeed,571
561,"
                    Page 1 of 628 jobs",2/27/21,Hong Kong,Communication,Indeed,628
562,"
                    Page 1 of 671 jobs",2/27/21,Philippines,Communication,Indeed,671
563,"
                    Page 1 de 67 emplois",2/27/21,Luxembourg,Communication,Indeed,67
564,"
                    Seite 1 von 193 Jobs",2/27/21,Germany,Communication,Indeed,193
565,"
                    Seite 1 von 394 Jobs",2/27/21,Austria,Communication,Indeed,394
566,"
                    Página 1 de 50 empleos",2/27/21,Argentina,Communication,Indeed,50
567,"
                    Página 1 de 86 empleos",2/27/21,Chile,Communication,Indeed,86
568,"
                    Página 1 de 227 ofertas",2/27/21,Portugal,Communication,Indeed,227
569,"
                    Pagina 1 van 801 vacatures",2/27/21,Belgium,Communication,Indeed,801
570,"
                    Halaman 1 dari 125 lowongan",2/27/21,Indonesia,Communication,Indeed,125
571,"
                    صفحة 1 من 42 وظائف",2/27/21,Saudi Arabia,Communication,Indeed,42
572,"
                    Página 1 de 22 empleos",2/27/21,Uruguay,Communication,Indeed,22
573,"
                    Страница 1 из 27 вакансий",2/27/21,Russia,Communication,Indeed,27
574,"
                    Page 1 de 36 emplois",2/27/21,Morocco,Communication,Indeed,36
575,"
                    Sivu 1 / 36 työpaikkaa",2/27/21,Finland,Communication,Indeed,36
576,"
                    42个工作，第1页",2/27/21,China,Communication,Indeed,42
577,"
                    45 munka 1 oldala",2/27/21,Hungary,Communication,Indeed,45
578,"
                    Página 1 de 104 empleos",2/27/21,Peru,Communication,Indeed,104
579,"
                    Página 1 de 104 empleos",2/27/21,Columbia,Communication,Indeed,104
580,"
                    Σελίδα 1 από 110 θέσεις εργασίας",2/27/21,Greece,Communication,Indeed,110
581,"
                    Página 1 de 186 empleos",2/27/21,Spain,Communication,Indeed,186
582,"
                    Pagina 1 di 288 offerte",2/27/21,Italy,Communication,Indeed,288
583,"
                    Seite 1 von 383 Jobs",2/27/21,Switzerland,Communication,Indeed,383
584,"
                    Página 1 de 806 empleos",2/27/21,Mexico,Communication,Indeed,806
585,"
                    Page 1 de 953 emplois",2/27/21,France,Communication,Indeed,953
586,"
                    求人検索結果 13,016 件中 1 ページ目",2/27/21,Japan,Communication,Indeed,13016
587,0,2/26/21,India,Communication,Indeed,0
588,0,2/26/21,Austria,Communication,Indeed,0
589,0,2/26/21,Germany,Communication,Indeed,0
590,0,2/26/21,Belgium,Communication,Indeed,0
591,0,2/26/21,Portugal,Communication,Indeed,0
592,0,2/26/21,Denmark,Communication,Indeed,0
